20, 3.500000, 9.040000, 0.000020, 0.001993, 0.099660, 4.983025, 0.000000, 
20, 3.500035, 9.040000, 0.000055, 0.001733, -0.013009, -5.633488, 0.000000, 
20, 3.500214, 9.040000, 0.000234, 0.008969, 0.361821, 18.741512, 0.000000, 
20, 3.500533, 9.040000, 0.000553, 0.015946, 0.348812, -0.650463, 0.000000, 
20, 3.501031, 9.040000, 0.001051, 0.024915, 0.448472, 4.983025, 0.000000, 
20, 3.501749, 9.040000, 0.001769, 0.035878, 0.548133, 4.983025, 0.000000, 
20, 3.502725, 9.040000, 0.002745, 0.048834, 0.647793, 4.983025, 0.000000, 
20, 3.504001, 9.040000, 0.004021, 0.063783, 0.747454, 4.983025, 0.000000, 
20, 3.505616, 9.040000, 0.005636, 0.080725, 0.847114, 4.983025, 0.000000, 
20, 3.507609, 9.040000, 0.007629, 0.099660, 0.946775, 4.983025, 0.000000, 
20, 3.510021, 9.040000, 0.010041, 0.120589, 1.046435, 4.983025, 0.000000, 
20, 3.512891, 9.040000, 0.012911, 0.143511, 1.146096, 4.983025, 0.000000, 
20, 3.516259, 9.040000, 0.016279, 0.168426, 1.245756, 4.983025, 0.000000, 
20, 3.520166, 9.040000, 0.020186, 0.195335, 1.345417, 4.983025, 0.000000, 
20, 3.524651, 9.040000, 0.024671, 0.224236, 1.445077, 4.983025, 0.000000, 
20, 3.529753, 9.040000, 0.029773, 0.255131, 1.544738, 4.983025, 0.000000, 
20, 3.535514, 9.040000, 0.035534, 0.288019, 1.644398, 4.983025, 0.000000, 
20, 3.541972, 9.040000, 0.041992, 0.322900, 1.744059, 4.983025, 0.000000, 
20, 3.549167, 9.040000, 0.049187, 0.359774, 1.843719, 4.983025, 0.000000, 
20, 3.557140, 9.040000, 0.057160, 0.398642, 1.943380, 4.983025, 0.000000, 
20, 3.565930, 9.040000, 0.065950, 0.439503, 2.043040, 4.983025, 0.000000, 
20, 3.575577, 9.040000, 0.075597, 0.482357, 2.142701, 4.983025, 0.000000, 
20, 3.586121, 9.040000, 0.086141, 0.527204, 2.242361, 4.983025, 0.000000, 
20, 3.597602, 9.040000, 0.097622, 0.574044, 2.342022, 4.983025, 0.000000, 
20, 3.610060, 9.040000, 0.110080, 0.622878, 2.441682, 4.983025, 0.000000, 
20, 3.623534, 9.040000, 0.123554, 0.673705, 2.541342, 4.983025, 0.000000, 
20, 3.638064, 9.040000, 0.138084, 0.726525, 2.641003, 4.983025, 0.000000, 
20, 3.653691, 9.040000, 0.153711, 0.781338, 2.740663, 4.983025, 0.000000, 
20, 3.670454, 9.040000, 0.170474, 0.838145, 2.840324, 4.983025, 0.000000, 
20, 3.688393, 9.040000, 0.188413, 0.896944, 2.939984, 4.983025, 0.000000, 
20, 3.707528, 9.040000, 0.207548, 0.956741, 2.989815, 2.491512, 0.000000, 
20, 3.727859, 9.040000, 0.227878, 1.016537, 2.989815, -0.000000, 0.000000, 
20, 3.749385, 9.040000, 0.249405, 1.076333, 2.989815, 0.000000, 0.000000, 
20, 3.772108, 9.040000, 0.272128, 1.136130, 2.989815, 0.000000, 0.000000, 
20, 3.796026, 9.040000, 0.296046, 1.195926, 2.989815, 0.000000, 0.000000, 
20, 3.821141, 9.040000, 0.321161, 1.255722, 2.989815, -0.000000, 0.000000, 
20, 3.847451, 9.040000, 0.347471, 1.315518, 2.989815, 0.000000, 0.000000, 
20, 3.874957, 9.040000, 0.374977, 1.375315, 2.989815, -0.000000, 0.000000, 
20, 3.903660, 9.040000, 0.403680, 1.435111, 2.989815, 0.000000, 0.000000, 
20, 3.933558, 9.040000, 0.433578, 1.494907, 2.989815, 0.000000, 0.000000, 
20, 3.964652, 9.040000, 0.464672, 1.554704, 2.989815, -0.000000, 0.000000, 
20, 3.996942, 9.040000, 0.496962, 1.614500, 2.989815, -0.000000, 0.000000, 
20, 4.030428, 9.040000, 0.530448, 1.674296, 2.989815, 0.000000, 0.000000, 
20, 4.065110, 9.040000, 0.565130, 1.734093, 2.989815, 0.000000, 0.000000, 
20, 4.100987, 9.040000, 0.601007, 1.793889, 2.989815, 0.000000, 0.000000, 
20, 4.138061, 9.040000, 0.638081, 1.853685, 2.989815, 0.000000, 0.000000, 
20, 4.176331, 9.040000, 0.676351, 1.913481, 2.989815, -0.000000, 0.000000, 
20, 4.215796, 9.040000, 0.715816, 1.973278, 2.989815, 0.000000, 0.000000, 
20, 4.256458, 9.040000, 0.756478, 2.033074, 2.989815, -0.000000, 0.000000, 
20, 4.298315, 9.040000, 0.798335, 2.092870, 2.989815, 0.000000, 0.000000, 
20, 4.341369, 9.040000, 0.841388, 2.152667, 2.989815, -0.000000, 0.000000, 
20, 4.385618, 9.040000, 0.885638, 2.212463, 2.989815, 0.000000, 0.000000, 
20, 4.431063, 9.040000, 0.931083, 2.272259, 2.989815, 0.000000, 0.000000, 
20, 4.477704, 9.040000, 0.977724, 2.332055, 2.989815, 0.000000, 0.000000, 
20, 4.525541, 9.040000, 1.025561, 2.391852, 2.989815, 0.000000, 0.000000, 
20, 4.574574, 9.040000, 1.074594, 2.451648, 2.989815, 0.000000, 0.000000, 
20, 4.624803, 9.040000, 1.124823, 2.511444, 2.989815, -0.000000, 0.000000, 
20, 4.676228, 9.040000, 1.176248, 2.571241, 2.989815, 0.000000, 0.000000, 
20, 4.728849, 9.040000, 1.228868, 2.631037, 2.989815, 0.000000, 0.000000, 
20, 4.782665, 9.040000, 1.282685, 2.690833, 2.989815, -0.000000, 0.000000, 
20, 4.837678, 9.040000, 1.337698, 2.750630, 2.989815, 0.000000, 0.000000, 
20, 4.893886, 9.040000, 1.393906, 2.810426, 2.989815, -0.000000, 0.000000, 
20, 4.951291, 9.040000, 1.451311, 2.870222, 2.989815, 0.000000, 0.000000, 
20, 5.009891, 9.040000, 1.509911, 2.930018, 2.989815, 0.000000, 0.000000, 
20, 5.069687, 9.040000, 1.569707, 2.989815, 2.989815, 0.000000, 0.000000, 
20, 5.130680, 9.040000, 1.630700, 3.049611, 2.989815, 0.000000, 0.000000, 
20, 5.192868, 9.040000, 1.692888, 3.109407, 2.989815, 0.000000, 0.000000, 
20, 5.256252, 9.040000, 1.756272, 3.169204, 2.989815, -0.000000, 0.000000, 
20, 5.320832, 9.040000, 1.820852, 3.229000, 2.989815, 0.000000, 0.000000, 
20, 5.386608, 9.040000, 1.886628, 3.288796, 2.989815, -0.000000, 0.000000, 
20, 5.453580, 9.040000, 1.953600, 3.348592, 2.989815, 0.000000, 0.000000, 
20, 5.521747, 9.040000, 2.021767, 3.408389, 2.989815, -0.000000, 0.000000, 
20, 5.591111, 9.040000, 2.091131, 3.468185, 2.989815, 0.000000, 0.000000, 
20, 5.661671, 9.040000, 2.161691, 3.527981, 2.989815, -0.000000, 0.000000, 
20, 5.733426, 9.040000, 2.233446, 3.587778, 2.989815, 0.000000, 0.000000, 
20, 5.806378, 9.040000, 2.306398, 3.647574, 2.989815, -0.000000, 0.000000, 
20, 5.880525, 9.040000, 2.380545, 3.707370, 2.989815, 0.000000, 0.000000, 
20, 5.955868, 9.040000, 2.455888, 3.767167, 2.989815, 0.000000, 0.000000, 
20, 6.032408, 9.040000, 2.532428, 3.826963, 2.989815, 0.000000, 0.000000, 
20, 6.110143, 9.040000, 2.610163, 3.886759, 2.989815, -0.000000, 0.000000, 
20, 6.189074, 9.040000, 2.689094, 3.946555, 2.989815, 0.000000, 0.000000, 
20, 6.269201, 9.040000, 2.769221, 4.006352, 2.989815, -0.000000, 0.000000, 
20, 6.350524, 9.040000, 2.850544, 4.066148, 2.989815, 0.000000, 0.000000, 
20, 6.433043, 9.040000, 2.933063, 4.125944, 2.989815, 0.000000, 0.000000, 
20, 6.516758, 9.040000, 3.016778, 4.185741, 2.989815, 0.000000, 0.000000, 
20, 6.601668, 9.040000, 3.101688, 4.245537, 2.989815, -0.000000, 0.000000, 
20, 6.687775, 9.040000, 3.187795, 4.305333, 2.989815, 0.000000, 0.000000, 
20, 6.775078, 9.040000, 3.275098, 4.365129, 2.989815, 0.000000, 0.000000, 
20, 6.863576, 9.040000, 3.363596, 4.424926, 2.989815, 0.000000, 0.000000, 
20, 6.953271, 9.040000, 3.453291, 4.484722, 2.989815, -0.000000, 0.000000, 
20, 7.044161, 9.040000, 3.544181, 4.544518, 2.989815, 0.000000, 0.000000, 
20, 7.136247, 9.040000, 3.636267, 4.604315, 2.989815, 0.000000, 0.000000, 
20, 7.229530, 9.040000, 3.729549, 4.664111, 2.989815, -0.000000, 0.000000, 
20, 7.324008, 9.040000, 3.824028, 4.723907, 2.989815, 0.000000, 0.000000, 
20, 7.419682, 9.040000, 3.919702, 4.783704, 2.989815, 0.000000, 0.000000, 
20, 7.516552, 9.040000, 4.016572, 4.843500, 2.989815, 0.000000, 0.000000, 
20, 7.614618, 9.040000, 4.114638, 4.903296, 2.989815, -0.000000, 0.000000, 
20, 7.713880, 9.040000, 4.213899, 4.963092, 2.989815, 0.000000, 0.000000, 
20, 7.814317, 9.040000, 4.314337, 5.021892, 2.939984, -2.491512, 0.000000, 
20, 7.915891, 9.040000, 4.415911, 5.078699, 2.840324, -4.983025, 0.000000, 
20, 8.018562, 9.040000, 4.518581, 5.133512, 2.740663, -4.983025, 0.000000, 
20, 8.122288, 9.040000, 4.622308, 5.186332, 2.641003, -4.983025, 0.000000, 
20, 8.227031, 9.040000, 4.727051, 5.237159, 2.541342, -4.983025, 0.000000, 
20, 8.332751, 9.040000, 4.832771, 5.285992, 2.441682, -4.983025, 0.000000, 
20, 8.439408, 9.040000, 4.939428, 5.332833, 2.342022, -4.983025, 0.000000, 
20, 8.546961, 9.040000, 5.046981, 5.377680, 2.242361, -4.983025, 0.000000, 
20, 8.655372, 9.040000, 5.155392, 5.420534, 2.142701, -4.983025, 0.000000, 
20, 8.764600, 9.040000, 5.264620, 5.461395, 2.043040, -4.983025, 0.000000, 
20, 8.874605, 9.040000, 5.374625, 5.500262, 1.943380, -4.983025, 0.000000, 
20, 8.985348, 9.040000, 5.485368, 5.537137, 1.843719, -4.983025, 0.000000, 
20, 9.096788, 9.040000, 5.596808, 5.572018, 1.744059, -4.983025, 0.000000, 
20, 9.208887, 9.040000, 5.708906, 5.604906, 1.644398, -4.983025, 0.000000, 
20, 9.321603, 9.040000, 5.821622, 5.635801, 1.544738, -4.983025, 0.000000, 
20, 9.434897, 9.040000, 5.934917, 5.664702, 1.445077, -4.983025, 0.000000, 
20, 9.548729, 9.040000, 6.048749, 5.691611, 1.345417, -4.983025, 0.000000, 
20, 9.663059, 9.040000, 6.163079, 5.716526, 1.245756, -4.983025, 0.000000, 
20, 9.777848, 9.040000, 6.277868, 5.739448, 1.146096, -4.983025, 0.000000, 
20, 9.893056, 9.040000, 6.393076, 5.760376, 1.046435, -4.983025, 0.000000, 
